 ! Swift/XRT detailed lightcurve of trigger: 15208, name: MAXI J1816-195 
 ! T0 for this burst is Swift MET=519815462.0006 s, = 2017 Jun 22 at 09:10:42.746 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
59738.2680062766	5.78703703703704e-05	-5.78703703703704e-05	4.475855e+01	2.256105e+00	-2.256359e+00	7.320000e-01	2.440000e-01	1.000000
59738.2681220174	5.78703703703704e-05	-5.78703703703704e-05	4.708062e+01	2.371061e+00	-2.371326e+00	1.382667e+00	3.353459e-01	1.000000
59738.2682377581	5.78703703703704e-05	-5.78703703703704e-05	5.228677e+01	2.465716e+00	-2.466027e+00	6.506667e-01	2.300454e-01	1.000000
59738.2683534988	5.78703703703704e-05	-5.78703703703704e-05	4.882910e+01	2.363791e+00	-2.364078e+00	6.506667e-01	2.300454e-01	1.000000
59738.2684692396	5.78703703703704e-05	-5.78703703703704e-05	4.374221e+01	2.265093e+00	-2.265330e+00	1.057333e+00	2.932515e-01	1.000000
59738.2685849803	5.78703703703704e-05	-5.78703703703704e-05	5.320794e+01	2.490467e+00	-2.490784e+00	7.320000e-01	2.440000e-01	1.000000
59738.2687007211	5.78703703703704e-05	-5.78703703703704e-05	5.192822e+01	2.437422e+00	-2.437733e+00	5.693333e-01	2.151878e-01	1.000000
59738.2688164618	5.78703703703704e-05	-5.78703703703704e-05	5.162417e+01	2.425377e+00	-2.425686e+00	8.946667e-01	2.697521e-01	1.000000
59738.2689322025	5.78703703703704e-05	-5.78703703703704e-05	4.828355e+01	2.342274e+00	-2.342559e+00	5.693333e-01	2.151878e-01	1.000000
59738.2690479433	5.78703703703704e-05	-5.78703703703704e-05	4.877129e+01	2.374894e+00	-2.375169e+00	6.506667e-01	2.300454e-01	1.000000
59738.269163684	5.78703703703704e-05	-5.78703703703704e-05	4.718315e+01	2.316839e+00	-2.317106e+00	6.506667e-01	2.300454e-01	1.000000
59738.2692794248	5.78703703703704e-05	-5.78703703703704e-05	4.674256e+01	2.335474e+00	-2.335739e+00	7.320000e-01	2.440000e-01	1.000000
59738.2693951655	5.78703703703704e-05	-5.78703703703704e-05	4.835530e+01	2.347455e+00	-2.347732e+00	8.133333e-01	2.571986e-01	1.000000
59738.2695109062	5.78703703703704e-05	-5.78703703703704e-05	5.314745e+01	2.477728e+00	-2.478047e+00	4.880000e-01	1.992252e-01	1.000000
59738.269626647	5.78703703703704e-05	-5.78703703703704e-05	4.661283e+01	2.351706e+00	-2.351966e+00	1.057333e+00	2.932515e-01	1.000000
59738.2697423877	5.78703703703704e-05	-5.78703703703704e-05	4.791437e+01	2.346470e+00	-2.346741e+00	9.760000e-01	2.817469e-01	1.000000
59738.2698581285	5.78703703703704e-05	-5.78703703703704e-05	4.934209e+01	2.407790e+00	-2.408079e+00	9.760000e-01	2.817469e-01	1.000000
59738.2699738692	5.78703703703704e-05	-5.78703703703704e-05	5.445288e+01	2.486430e+00	-2.486766e+00	6.506667e-01	2.300454e-01	1.000000
59738.27008961	5.78703703703704e-05	-5.78703703703704e-05	4.798410e+01	2.349916e+00	-2.350190e+00	5.693333e-01	2.151878e-01	1.000000
59738.2702053507	5.78703703703704e-05	-5.78703703703704e-05	4.546191e+01	2.387777e+00	-2.388019e+00	2.846667e+00	4.811745e-01	1.000000
59738.2703210914	5.78703703703704e-05	-5.78703703703704e-05	4.555910e+01	3.177675e+00	-3.177857e+00	9.434628e-01	3.851671e-01	0.517244
